GNR 2020-149,15,0.001363908949
GNR 2020-149,16,0.4567272121
GNR 2020-149,17A,0.001
GNR 2020-149,17B,0.001
GNR 2020-149,17C,0
GNR 2020-149,18,0.1520418535
GNR 2020-149,19,0.0006202185482
GNR 2020-149,20,0.05814052181
GNR 2020-149,21,0
GNR 2020-149,T,0.065
GNR 2020-148,1,0.1088582147
GNR 2020-148,3,0.3210012751
GNR 2020-148,4A,0.1853553331
GNR 2020-148,4B,0.1151153377
GNR 2020-148,5A,0.09863384695
GNR 2020-148,5B,0.04654144662
GNR 2020-148,7,0.1181492669
GNR 2020-148,8,0.001
GNR 2020-148,9A,0.04962090951
GNR 2020-148,9B,0.05649744337
GNR 2020-148,10A,0.1572064654
GNR 2020-148,10B,0.2013669767
GNR 2020-148,T,0.003
GNR 2020-146,2,0.3414839671
GNR 2020-146,3,0.06707235904
GNR 2020-146,4A,0.289
GNR 2020-146,4B,0.2813336934
GNR 2020-146,4C,0.2126990181
GNR 2020-146,4D,0.1865168449
GNR 2020-146,4E,0.197412741
GNR 2020-146,4F,0.2696958574
GNR 2020-146,4G,0.3912781818
GNR 2020-146,4H,0.1754941051
GNR 2020-146,4I,0.2112468952
GNR 2020-146,4J,0.1438039221
GNR 2020-146,4K,0.8436238896
GNR 2020-146,4L,0.2107972295
GNR 2020-146,4M,0.03163889047
GNR 2020-146,4N,0.2287697056
GNR 2020-146,4O,0.03799540682
GNR 2020-146,4P,0
